ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784725701.0920,21:08:21,717661813400,122782,100,24039,300,41
1784725701.2920,21:08:21,717661835390,122782,100,24039,300,41
1784725701.4920,21:08:21,717661857309,117847,100,24039,300,41
1784725701.6920,21:08:21,717661879425,117847,100,24039,300,41
1784725701.8920,21:08:21,717661901829,117847,100,24039,300,41
1784725702.0920,21:08:22,717661923782,113355,100,24039,300,41
1784725702.2920,21:08:22,717661945606,113355,100,24039,300,41
1784725702.4920,21:08:22,717661967346,113045,100,24039,300,41
1784725702.6920,21:08:22,717661989961,113045,100,24039,300,41
1784725702.8920,21:08:22,717662014440,113045,100,24039,300,41
1784725703.0920,21:08:23,717662040208,115710,100,24039,420,41
1784725703.2920,21:08:23,717662065743,115710,100,24039,420,41
1784725703.4920,21:08:23,717662089883,122918,100,24039,420,41
1784725703.6920,21:08:23,717662116166,122918,100,24039,420,41
1784725703.8920,21:08:23,717662143609,122918,100,24039,420,41
1784725704.0920,21:08:24,717662171404,132451,100,24039,480,41
1784725704.2920,21:08:24,717662198736,132451,100,24039,480,41
1784725704.4920,21:08:24,717662223838,136268,100,24039,345,41
1784725704.6920,21:08:24,717662247398,136268,100,24039,345,41
1784725704.8920,21:08:24,717662268768,136268,100,24039,345,41
1784725705.0920,21:08:25,717662289966,129541,100,24039,285,41
1784725705.2920,21:08:25,717662308922,129541,100,24039,285,41
1784725705.4920,21:08:25,717662327612,111230,100,24039,210,40
1784725705.6920,21:08:25,717662346182,111230,100,24039,210,40
1784725705.8920,21:08:25,717662366483,111230,100,24039,210,40
1784725706.0920,21:08:26,717662389191,101250,100,24039,330,40
1784725706.2920,21:08:26,717662413806,101250,100,24039,330,40
1784725706.4920,21:08:26,717662438662,109829,100,24039,375,41
1784725706.6920,21:08:26,717662463463,109829,100,24039,375,41
1784725706.8920,21:08:26,717662488281,109829,100,24039,375,41
1784725707.0920,21:08:27,717662513158,123444,100,24039,390,41
1784725707.2920,21:08:27,717662538110,123444,100,24039,390,41
1784725707.4920,21:08:27,717662563013,127662,100,24039,390,41
1784725707.6920,21:08:27,717662586184,127662,100,24039,390,41
1784725707.8920,21:08:27,717662606620,127662,100,24039,390,41
1784725708.0920,21:08:28,717662624798,121692,100,24039,345,41
1784725708.2920,21:08:28,717662645697,121692,100,24039,345,41
1784725708.4920,21:08:28,717662687788,117202,100,24039,2520,44
1784725708.6920,21:08:28,717662741708,117202,100,24039,2520,44
1784725708.8920,21:08:28,717662798359,117202,100,24039,2520,44
1784725709.0920,21:08:29,717662853564,188929,100,24039,2595,48
1784725709.2920,21:08:29,717662905360,188929,100,24039,2595,48
1784725709.4920,21:08:29,717662954019,266430,100,24039,2355,47
1784725709.6920,21:08:29,717662999398,266430,100,24039,2355,47
1784725709.8920,21:08:29,717663042540,266430,100,24039,2355,47
1784725710.0920,21:08:30,717663081664,253104,100,24039,1110,45
1784725710.2920,21:08:30,717663108228,253104,100,24039,1110,45
1784725710.4920,21:08:30,717663133473,200235,100,24039,405,43
1784725710.6920,21:08:30,717663156946,200235,100,24039,405,43
1784725710.8920,21:08:30,717663176049,200235,100,24039,405,43
1784725711.0920,21:08:31,717663194854,143785,100,24039,210,41
1784725711.2920,21:08:31,717663213595,143785,100,24039,210,41
1784725711.4920,21:08:31,717663232376,107424,100,24039,210,40
1784725711.6920,21:08:31,717663251127,107424,100,24039,210,40
1784725711.8920,21:08:31,717663269787,107424,100,24039,210,40
1784725712.0920,21:08:32,717663288471,96369,100,24039,210,40
1784725712.2920,21:08:32,717663307196,96369,100,24039,210,40
1784725712.4920,21:08:32,717663325907,96161,100,24039,210,40
1784725712.6920,21:08:32,717663344523,96161,100,24039,210,40
1784725712.8920,21:08:32,717663363098,96161,100,24039,210,40
1784725713.0920,21:08:33,717663381813,95912,100,24039,210,40
1784725713.2920,21:08:33,717663402150,95912,100,24039,210,40
1784725713.4920,21:08:33,717663424483,99392,100,24039,360,41
