ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784729260.0086,22:07:40,717986797690,166262,100,24039,765,45
1784729260.2086,22:07:40,717986832055,166262,100,24039,765,45
1784729260.4086,22:07:40,717986863285,166262,100,24039,765,45
1784729260.6086,22:07:40,717986899635,161140,100,24039,765,45
1784729260.8086,22:07:40,717986936321,161140,100,24039,765,45
1784729261.0086,22:07:41,717986975568,177098,100,24039,840,45
1784729261.2086,22:07:41,717987013268,177098,100,24039,840,45
1784729261.4086,22:07:41,717987048158,177098,100,24039,840,45
1784729261.6086,22:07:41,717987083614,186762,100,24039,795,46
1784729261.8086,22:07:41,717987120607,186762,100,24039,795,46
1784729262.0086,22:07:42,717987155315,185995,100,24039,825,46
1784729262.2086,22:07:42,717987190697,185995,100,24039,825,46
1784729262.4086,22:07:42,717987221524,185995,100,24039,825,46
1784729262.6086,22:07:42,717987252702,175494,100,24039,825,46
1784729262.8086,22:07:42,717987289854,175494,100,24039,825,46
1784729263.0086,22:07:43,717987324105,172614,100,24039,855,45
1784729263.2086,22:07:43,717987356222,172614,100,24039,855,45
1784729263.4086,22:07:43,717987389825,172614,100,24039,855,45
1784729263.6086,22:07:43,717987426036,171645,100,24039,810,45
1784729263.8086,22:07:43,717987463025,171645,100,24039,810,45
1784729264.0086,22:07:44,717987490839,175100,100,24039,765,45
1784729264.2086,22:07:44,717987524337,175100,100,24039,765,45
1784729264.4086,22:07:44,717987560601,175100,100,24039,765,45
1784729264.6086,22:07:44,717987596205,176065,100,24039,735,45
1784729264.8086,22:07:44,717987623452,176065,100,24039,735,45
1784729265.0086,22:07:45,717987648688,161402,100,24039,630,44
1784729265.2086,22:07:45,717987674398,161402,100,24039,630,44
1784729265.4086,22:07:45,717987704033,161402,100,24039,630,44
1784729265.6086,22:07:45,717987739185,151297,100,24039,705,44
1784729265.8086,22:07:45,717987766668,151297,100,24039,705,44
1784729266.0086,22:07:46,717987798542,150070,100,24039,705,44
1784729266.2086,22:07:46,717987826077,150070,100,24039,705,44
1784729266.4086,22:07:46,717987856579,150070,100,24039,705,44
1784729266.6086,22:07:46,717987887539,156582,100,24039,855,45
1784729266.8086,22:07:46,717987927722,156582,100,24039,855,45
1784729267.0086,22:07:47,717987965840,167661,100,24039,870,45
1784729267.2086,22:07:47,717988000242,167661,100,24039,870,45
1784729267.4086,22:07:47,717988034988,167661,100,24039,870,45
1784729267.6086,22:07:47,717988070108,180345,100,24039,735,45
1784729267.8086,22:07:47,717988101572,180345,100,24039,735,45
1784729268.0086,22:07:48,717988134837,177809,100,24039,630,44
1784729268.2086,22:07:48,717988163931,177809,100,24039,630,44
1784729268.4086,22:07:48,717988189809,177809,100,24039,630,44
1784729268.6086,22:07:48,717988210269,160276,100,24039,420,43
1784729268.8086,22:07:48,717988229362,160276,100,24039,420,43
1784729269.0086,22:07:49,717988249099,128026,100,24039,435,42
1784729269.2086,22:07:49,717988297429,128026,100,24039,435,42
1784729269.4086,22:07:49,717988364363,128026,100,24039,435,42
