ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784647401.9090,23:23:21,1056118537689,306242,100,24039,2745,63
1784647402.1090,23:23:22,1056118595306,306242,100,24039,2745,63
1784647402.3090,23:23:22,1056118653112,306242,100,24039,2745,63
1784647402.5090,23:23:22,1056118710942,306019,100,24039,2745,63
1784647402.7090,23:23:22,1056118768679,306019,100,24039,2745,63
1784647402.9090,23:23:22,1056118827134,306233,100,24039,2745,63
1784647403.1090,23:23:23,1056118885973,306233,100,24039,2745,63
1784647403.3090,23:23:23,1056118944260,306233,100,24039,2745,63
1784647403.5090,23:23:23,1056119001952,308554,100,24039,2745,63
1784647403.7090,23:23:23,1056119059731,308554,100,24039,2745,63
1784647403.9090,23:23:23,1056119117381,308666,100,24039,2745,63
1784647404.1090,23:23:24,1056119174935,308666,100,24039,2745,63
1784647404.3090,23:23:24,1056119232451,308666,100,24039,2745,63
1784647404.5090,23:23:24,1056119290494,306394,100,24039,2745,63
1784647404.7090,23:23:24,1056119348676,306394,100,24039,2745,63
1784647404.9090,23:23:24,1056119406732,307251,100,24039,2745,63
1784647405.1090,23:23:25,1056119464896,307251,100,24039,2745,63
1784647405.3090,23:23:25,1056119522934,307251,100,24039,2745,63
1784647405.5090,23:23:25,1056119580617,308906,100,24039,2745,63
1784647405.7090,23:23:25,1056119638201,308906,100,24039,2745,63
1784647405.9090,23:23:25,1056119695865,308240,100,24039,2745,63
1784647406.1090,23:23:26,1056119753420,308240,100,24039,2745,63
1784647406.3090,23:23:26,1056119811147,308240,100,24039,2745,63
1784647406.5090,23:23:26,1056119868877,307350,100,24039,2745,63
1784647406.7090,23:23:26,1056119926572,307350,100,24039,2745,63
1784647406.9090,23:23:26,1056119984340,307800,100,24039,2745,63
1784647407.1090,23:23:27,1056120042219,307800,100,24039,2745,63
1784647407.3090,23:23:27,1056120099954,307800,100,24039,2745,63
1784647407.5090,23:23:27,1056120157717,308320,100,24039,2745,63
1784647407.7090,23:23:27,1056120216575,308320,100,24039,2745,63
1784647407.9090,23:23:27,1056120274379,309548,100,24039,2745,63
1784647408.1090,23:23:28,1056120332570,309548,100,24039,2745,63
1784647408.3090,23:23:28,1056120390312,309548,100,24039,2745,63
1784647408.5090,23:23:28,1056120448502,310257,100,24039,2745,63
1784647408.7090,23:23:28,1056120506057,310257,100,24039,2745,63
1784647408.9090,23:23:28,1056120564226,310270,100,24039,2745,63
1784647409.1090,23:23:29,1056120622259,310270,100,24039,2745,63
1784647409.3090,23:23:29,1056120679876,310270,100,24039,2745,63
1784647409.5090,23:23:29,1056120737530,310634,100,24039,2745,63
1784647409.7090,23:23:29,1056120795132,310634,100,24039,2745,63
1784647409.9090,23:23:29,1056120852900,310417,100,24039,2745,63
1784647410.1091,23:23:30,1056120910554,310417,100,24039,2745,63
1784647410.3090,23:23:30,1056120968350,310417,100,24039,2745,63
1784647410.5090,23:23:30,1056121026143,309902,100,24039,2745,64
1784647410.7090,23:23:30,1056121083834,309902,100,24039,2745,64
1784647410.9090,23:23:30,1056121142117,310617,100,24039,2745,64
1784647411.1090,23:23:31,1056121200164,310617,100,24039,2745,64
1784647411.3090,23:23:31,1056121258011,310617,100,24039,2745,64
1784647411.5090,23:23:31,1056121315762,311892,100,24039,2745,64
1784647411.7090,23:23:31,1056121373428,311892,100,24039,2745,64
1784647411.9090,23:23:31,1056121431144,312064,100,24039,2745,64
1784647412.1090,23:23:32,1056121488811,312064,100,24039,2745,64
