ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784891430.3559,19:10:30,2364379892750,61700,0,24039,2520,36
1784891430.5559,19:10:30,2364379901486,61700,0,24039,2520,36
1784891430.7559,19:10:30,2364379910196,61700,0,24039,2520,36
1784891430.9559,19:10:30,2364379920259,61700,0,24039,2520,36
1784891431.1559,19:10:31,2364379928952,61700,0,24039,2520,36
1784891431.3559,19:10:31,2364379937608,61919,0,24039,2520,36
1784891431.5559,19:10:31,2364379946276,61919,0,24039,2520,36
1784891431.7559,19:10:31,2364379954922,61919,0,24039,2520,36
1784891431.9559,19:10:31,2364379964924,61919,0,24039,2520,36
1784891432.1559,19:10:32,2364379973520,61919,0,24039,2520,36
1784891432.3559,19:10:32,2364379982083,61947,0,24039,2520,36
1784891432.5559,19:10:32,2364379990666,61947,0,24039,2520,36
1784891432.7559,19:10:32,2364379999214,61947,0,24039,2520,36
1784891432.9559,19:10:32,2364380009108,61947,0,24039,2520,36
1784891433.1559,19:10:33,2364380017668,61947,0,24039,2520,36
1784891433.3559,19:10:33,2364380026260,61553,0,24039,2520,36
1784891433.5559,19:10:33,2364380034822,61553,0,24039,2520,36
1784891433.7559,19:10:33,2364380043395,61553,0,24039,2520,36
1784891433.9559,19:10:33,2364380053331,61553,0,24039,2520,36
1784891434.1559,19:10:34,2364380061829,61553,0,24039,2520,36
1784891434.3559,19:10:34,2364380070367,61328,0,24039,2520,36
1784891434.5559,19:10:34,2364380078919,61328,0,24039,2520,36
1784891434.7559,19:10:34,2364380087491,61328,0,24039,2520,35
1784891434.9559,19:10:34,2364380097356,61328,0,24039,2520,35
1784891435.1559,19:10:35,2364380105898,61328,0,24039,2520,35
1784891435.3559,19:10:35,2364380114354,61283,0,24039,2520,35
1784891435.5559,19:10:35,2364380122786,61283,0,24039,2520,35
1784891435.7559,19:10:35,2364380131250,61283,0,24039,2520,35
1784891435.9559,19:10:35,2364380141070,61283,0,24039,2520,35
1784891436.1559,19:10:36,2364380149566,61283,0,24039,2520,35
1784891436.3559,19:10:36,2364380158024,61132,0,24039,2520,35
1784891436.5559,19:10:36,2364380166506,61132,0,24039,2520,35
1784891436.7559,19:10:36,2364380174974,61132,0,24039,2520,35
1784891436.9559,19:10:36,2364380184834,61132,0,24039,2520,35
1784891437.1559,19:10:37,2364380193324,61132,0,24039,2520,35
1784891437.3559,19:10:37,2364380201754,61046,0,24039,2520,35
1784891437.5559,19:10:37,2364380210211,61046,0,24039,2520,35
1784891437.7559,19:10:37,2364380218656,61046,0,24039,2520,35
1784891437.9559,19:10:37,2364380228427,61046,0,24039,2520,35
1784891438.1559,19:10:38,2364380236783,61046,0,24039,2520,35
1784891438.3559,19:10:38,2364380245179,61104,0,24039,2520,35
1784891438.5559,19:10:38,2364380253601,61104,0,24039,2520,35
1784891438.7559,19:10:38,2364380261972,61104,0,24039,2520,35
1784891438.9559,19:10:38,2364380271706,61104,0,24039,2520,35
1784891439.1559,19:10:39,2364380280063,61104,0,24039,2520,35
1784891439.3559,19:10:39,2364380288472,60954,0,24039,2520,35
1784891439.5559,19:10:39,2364380296895,60954,0,24039,2520,35
1784891439.7559,19:10:39,2364380305269,60954,0,24039,2520,35
1784891439.9559,19:10:39,2364380315015,60954,0,24039,2520,35
1784891440.1559,19:10:40,2364380323474,60954,0,24039,2520,35
1784891440.3559,19:10:40,2364380331775,60835,0,24039,2520,35
1784891440.5559,19:10:40,2364380340171,60835,0,24039,2520,35
1784891440.7559,19:10:40,2364380348564,60835,0,24039,2520,35
1784891440.9559,19:10:40,2364380358298,60835,0,24039,2520,35
1784891441.1559,19:10:41,2364380366656,60835,0,24039,2520,35
1784891441.3559,19:10:41,2364380375005,60986,0,24039,2520,35
1784891441.5559,19:10:41,2364380383327,60986,0,24039,2520,35
1784891441.7559,19:10:41,2364380391700,60986,0,24039,2520,35
1784891441.9559,19:10:41,2364380401423,60986,0,24039,2520,35
1784891442.1559,19:10:42,2364380407542,60986,0,24039,2520,35
1784891442.3559,19:10:42,2364380411612,60996,0,24039,2520,35
1784891442.5559,19:10:42,2364380415650,60996,0,24039,2520,35
1784891442.7559,19:10:42,2364380419709,60996,0,24039,2520,34
1784891442.9559,19:10:42,2364380424575,60996,0,24039,2520,34
1784891443.1559,19:10:43,2364380428630,60996,0,24039,2520,34
1784891443.3559,19:10:43,2364380432261,50348,0,24039,375,34
1784891443.5559,19:10:43,2364380497510,50348,0,24039,375,34
1784891443.7559,19:10:43,2364380590440,89833,100,24039,2655,52
1784891443.9559,19:10:43,2364380685023,89833,100,24039,2655,52
1784891444.1559,19:10:44,2364380779355,89833,100,24039,2655,52
1784891444.3559,19:10:44,2364380869307,267260,100,24039,2625,55
1784891444.5559,19:10:44,2364380954017,267260,100,24039,2625,55
1784891444.7559,19:10:44,2364381035643,463142,100,24039,2730,51
1784891444.9559,19:10:44,2364381106253,463142,100,24039,2730,51
1784891445.1559,19:10:45,2364381190122,463142,100,24039,2730,51
1784891445.3559,19:10:45,2364381266666,427319,100,24039,2640,55
1784891445.5559,19:10:45,2364381345038,427319,100,24039,2640,55
1784891445.7559,19:10:45,2364381422161,403611,100,24039,2730,50
1784891445.9559,19:10:45,2364381497347,403611,100,24039,2730,50
1784891446.1559,19:10:46,2364381571219,403611,100,24039,2730,50
1784891446.3559,19:10:46,2364381637509,394356,100,24039,2730,50
1784891446.5559,19:10:46,2364381710929,394356,100,24039,2730,50
1784891446.7559,19:10:46,2364381791173,378016,100,24039,2730,49
1784891446.9559,19:10:46,2364381868019,378016,100,24039,2730,49
1784891447.1559,19:10:47,2364381948955,378016,100,24039,2730,49
1784891447.3559,19:10:47,2364382020591,389963,100,24039,2730,51
1784891447.5559,19:10:47,2364382088898,389963,100,24039,2730,51
1784891447.7559,19:10:47,2364382161544,386874,100,24039,2730,50
1784891447.9559,19:10:47,2364382239568,386874,100,24039,2730,50
1784891448.1559,19:10:48,2364382307771,386874,100,24039,2730,50
1784891448.3559,19:10:48,2364382375806,372095,100,24039,2730,50
1784891448.5559,19:10:48,2364382452133,372095,100,24039,2730,50
1784891448.7559,19:10:48,2364382523488,367957,100,24039,2730,53
1784891448.9559,19:10:48,2364382589764,367957,100,24039,2730,53
1784891449.1559,19:10:49,2364382660499,367957,100,24039,2730,53
1784891449.3559,19:10:49,2364382733021,363179,100,24039,2610,55
1784891449.5559,19:10:49,2364382811566,363179,100,24039,2610,55
1784891449.7559,19:10:49,2364382886148,374627,100,24039,2730,52
1784891449.9559,19:10:49,2364382966629,374627,100,24039,2730,52
1784891450.1559,19:10:50,2364383049723,374627,100,24039,2730,52
1784891450.3559,19:10:50,2364383127389,397924,100,24039,2625,58
1784891450.5559,19:10:50,2364383199292,397924,100,24039,2625,58
1784891450.7559,19:10:50,2364383273373,393041,100,24039,2715,53
1784891450.9559,19:10:50,2364383343031,393041,100,24039,2715,53
1784891451.1559,19:10:51,2364383419018,393041,100,24039,2715,53
1784891451.3559,19:10:51,2364383489925,384142,100,24039,2715,54
1784891451.5559,19:10:51,2364383574909,384142,100,24039,2715,54
1784891451.7559,19:10:51,2364383646247,384201,100,24039,2715,52
1784891451.9559,19:10:51,2364383712379,384201,100,24039,2715,52
1784891452.1559,19:10:52,2364383778291,384201,100,24039,2715,52
1784891452.3559,19:10:52,2364383844573,373235,100,24039,2715,51
1784891452.5559,19:10:52,2364383927513,373235,100,24039,2715,51
1784891452.7559,19:10:52,2364383993693,358160,100,24039,2715,52
1784891452.9559,19:10:52,2364384063149,358160,100,24039,2715,52
1784891453.1559,19:10:53,2364384130209,358160,100,24039,2715,52
1784891453.3559,19:10:53,2364384199021,359402,100,24039,2715,52
1784891453.5559,19:10:53,2364384274025,359402,100,24039,2715,52
1784891453.7559,19:10:53,2364384349241,362918,100,24039,2715,53
1784891453.9559,19:10:53,2364384417035,362918,100,24039,2715,53
1784891454.1559,19:10:54,2364384488960,362918,100,24039,2715,53
1784891454.3559,19:10:54,2364384557384,368108,100,24039,2715,53
1784891454.5559,19:10:54,2364384623423,368108,100,24039,2715,53
1784891454.7559,19:10:54,2364384696245,361929,100,24039,2715,55
1784891454.9559,19:10:54,2364384762271,361929,100,24039,2715,55
1784891455.1559,19:10:55,2364384845227,361929,100,24039,2715,55
1784891455.3559,19:10:55,2364384912056,368539,100,24039,2715,55
1784891455.5559,19:10:55,2364384978340,368539,100,24039,2715,55
1784891455.7559,19:10:55,2364385053497,369547,100,24039,2685,57
1784891455.9559,19:10:55,2364385123672,369547,100,24039,2685,57
1784891456.1559,19:10:56,2364385194529,369547,100,24039,2685,57
1784891456.3559,19:10:56,2364385268593,372161,100,24039,2715,55
1784891456.5559,19:10:56,2364385343050,372161,100,24039,2715,55
1784891456.7559,19:10:56,2364385424785,377801,100,24039,2685,59
1784891456.9559,19:10:56,2364385490830,377801,100,24039,2685,59
1784891457.1559,19:10:57,2364385556823,377801,100,24039,2685,59
1784891457.3559,19:10:57,2364385625779,372133,100,24039,2715,54
1784891457.5559,19:10:57,2364385691786,372133,100,24039,2715,54
1784891457.7559,19:10:57,2364385769727,360763,100,24039,2685,56
1784891457.9559,19:10:57,2364385837421,360763,100,24039,2685,56
1784891458.1559,19:10:58,2364385908898,360763,100,24039,2685,56
1784891458.3559,19:10:58,2364385983376,362890,100,24039,2715,54
1784891458.5559,19:10:58,2364386061092,362890,100,24039,2715,54
1784891458.7559,19:10:58,2364386135114,383455,100,24039,2715,58
1784891458.9559,19:10:58,2364386210398,383455,100,24039,2715,58
1784891459.1559,19:10:59,2364386287603,383455,100,24039,2715,58
1784891459.3559,19:10:59,2364386369522,389657,100,24039,2685,61
1784891459.5559,19:10:59,2364386434793,389657,100,24039,2685,61
1784891459.7559,19:10:59,2364386506703,389696,100,24039,2715,55
1784891459.9559,19:10:59,2364386572792,389696,100,24039,2715,55
1784891460.1559,19:11:00,2364386640849,389696,100,24039,2715,55
1784891460.3559,19:11:00,2364386722908,368381,100,24039,2625,60
1784891460.5559,19:11:00,2364386792817,368381,100,24039,2625,60
1784891460.7559,19:11:00,2364386866959,375757,100,24039,2715,56
1784891460.9559,19:11:00,2364386947628,375757,100,24039,2715,56
1784891461.1559,19:11:01,2364387030924,375757,100,24039,2715,56
1784891461.3559,19:11:01,2364387098462,401778,100,24039,2715,57
1784891461.5559,19:11:01,2364387168952,401778,100,24039,2715,57
1784891461.7559,19:11:01,2364387242487,390385,100,24039,2685,58
1784891461.9559,19:11:01,2364387308796,390385,100,24039,2685,58
1784891462.1559,19:11:02,2364387387789,390385,100,24039,2685,58
1784891462.3559,19:11:02,2364387468877,377591,100,24039,2640,61
1784891462.5559,19:11:02,2364387542871,377591,100,24039,2640,61
1784891462.7559,19:11:02,2364387612007,387803,100,24039,2715,58
1784891462.9559,19:11:02,2364387686523,387803,100,24039,2715,58
1784891463.1559,19:11:03,2364387766017,387803,100,24039,2715,58
1784891463.3559,19:11:03,2364387844774,393682,100,24039,2715,62
1784891463.5559,19:11:03,2364387913609,393682,100,24039,2715,62
1784891463.7559,19:11:03,2364387984398,387204,100,24039,2715,58
1784891463.9559,19:11:03,2364388056823,387204,100,24039,2715,58
1784891464.1559,19:11:04,2364388126122,387204,100,24039,2715,58
1784891464.3559,19:11:04,2364388195474,378141,100,24039,2715,57
1784891464.5559,19:11:04,2364388268371,378141,100,24039,2715,57
1784891464.7559,19:11:04,2364388343170,374220,100,24039,2715,63
1784891464.9559,19:11:04,2364388412879,374220,100,24039,2715,63
1784891465.1559,19:11:05,2364388478417,374220,100,24039,2715,63
1784891465.3559,19:11:05,2364388550054,371272,100,24039,2580,58
1784891465.5559,19:11:05,2364388620060,371272,100,24039,2580,58
1784891465.7559,19:11:05,2364388686037,368535,100,24039,2715,57
1784891465.9559,19:11:05,2364388767338,368535,100,24039,2715,57
